image_id,file_name,instances,density_group,density_source,domain,domain_source,growth_stage,stage_source,mean_instance_occlusion,occlusion_group
1276,eff7fa2dcd2ee78cbc32e9b6ac5b24a1878316a9e59b743ff290ce3734652c10.png,43,40-50,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.037732179391580155,Low (<10%)
1277,f020d518e0e9f6b68dd3e6bd10387d47aef2ba980fb92bd029db3523ff731380.png,28,20-30,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.006463510100117614,Low (<10%)
1278,f03156578d848954e8fce13b8f00e814149a70616f1852e845d4b79f5a385713.png,31,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.03464657879485114,Low (<10%)
1279,f0391a52736027439b84e4ec6b8ccf6f79f212c4ba7f70a23e44a3a4f11b1aa5.png,42,40-50,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.05467589871015349,Low (<10%)
1280,f0644c03909a09df28d9bb572e40d449ef32bb17cd420b96e4ed5fc592f87f37.png,100,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.14597264692555473,Medium (10-30%)
1281,f0bff3c88f64e127b365e3315bd414d9624fa1f789641412e4766970f9272973.png,15,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
1282,f0d8fa8d68760b9418977f635a6453108d5a716983d62ec3d647f0fc1d292141.png,33,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08167622259534751,Low (<10%)
1283,f0fe8695bf01337c4bfbb79679477085e136ac26842e9bf156410221c8815b52.png,51,50-60,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.026967088882624043,Low (<10%)
1284,f107e660eb5b4fa7477439735f3de126df594b3c7da38d14517c1dfb048bf6f7.png,62,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.11487339486832777,Medium (10-30%)
1285,f1360e409acb4edeb20edcbe3cc59a2576a34a9079999c0c4f89f695a01ef204.png,41,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.06149031493460852,Low (<10%)
1286,f13973acb33c7703c80ed9355876e7d4b339665b1d568b538c8e931ab2096e8f.png,67,60-70,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.09213245062937933,Low (<10%)
1287,f16965a60fd976c61ac71feadd6228255a5690157a332112575e5791d73a0f11.png,11,10-20,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1288,f17a187c1df0238a9de6fd627eccacf6a80aca4745056a9013c07ccfcc1d01db.png,4,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1289,f17a997b0f2813298ac9fc99649c0075f0f7f4aa2c58c78f4471e3b2c710dab0.png,56,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11812285505318236,Medium (10-30%)
1290,f19a2165c052267041ec07a622da3f30961ce1fe93b73cfb381b07a2fe18eae9.png,50,50-60,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.27435950309913965,Medium (10-30%)
1291,f1a5b3dc9005751c043524b5d469802a039deddb5f220dae8e8a81dd41884e05.png,27,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.07028414577512773,Low (<10%)
1292,f1bb77d56184c6e95ff99826a5185821a1d8e480398ef763f15e318f5436c047.png,32,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11545971767538911,Medium (10-30%)
1293,f1c2c3af20998ad9e8676ed8f50095a7e0cdaa82fbfcb9e67a3814c3755edd9a.png,61,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07832347726319402,Low (<10%)
1294,f1dc8d72abd9fc5b6aecbaebc2b061c76ce2e184ddd5232469f3d3cdaf40d71a.png,54,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.056637575769689204,Low (<10%)
1295,f1dd3234eaa3e22690ca765716393cf6004b656586289988a63d397b5525cc08.png,46,40-50,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1221323989122043,Medium (10-30%)
1296,f1ffe68caa827f27713e4f28df43197478d46c4dbddd2018cd47950a33840b53.png,28,20-30,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.016704747238526153,Low (<10%)
1297,f2016cfaded659a33f5a08b979f018598c45e26b06e3235f11874485edea0f34.png,40,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.21404065766274516,Medium (10-30%)
1298,f2136c41f037dbac274205f21718db3684df790d2c7f886ce05604c81bbbee02.png,42,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0440181361781581,Low (<10%)
1299,f282df3c5011934a2ff5e54e1e4b9c133e55802cfbe61f2d6d5823e8d639b5d6.png,82,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.10581112486382399,Medium (10-30%)
1300,f2bae5929d874fa52b4b94647850a0b672fa67af04f16e25a2bb7845ad6844f9.png,39,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.027255800728266364,Low (<10%)
1301,f2cfda84f0a5958bfd33490dd4650cd42e152219969b25a4048db68c15ca7091.png,94,80-100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.2127489772895731,Medium (10-30%)
1302,f38a90e227e20b367528ea754dd2eb3fd42fff3dcd27849e947fe8e12d063672.png,35,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06710681199592083,Low (<10%)
1303,f396bf5c9b1bc884ab843338d88c7fd2c7733ee0610fede3607bfaeb3eecf8cd.png,40,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.02266673618716867,Low (<10%)
1304,f424d6154c7c53953d2646c26a378dd67042a34326db77dc6f3e82637e130e7e.png,72,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11496073918963219,Medium (10-30%)
1305,f42a510006a71a554625c391a271afd5c8723e2bbf1ee4b1402c8e2410bcdd1b.png,104,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.06804220286006367,Low (<10%)
1306,f43b55f970f56978060c2f08d49116bccf208305b5bf12496d8c7fb30bd94aa2.png,38,30-40,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09903742215982822,Low (<10%)
1307,f4531ea023659f06f4a6d85265bbacde714bf01b2f7b30dc7e552710f027806d.png,27,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.00509810405643739,Low (<10%)
1308,f470256b34f429354b879cce015c98ba8144cfb5db659d43fecbb85e2464d048.png,31,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.02581940958093587,Low (<10%)
1309,f4de130128fde622a6fefda3775b21dfef124d939918dc4921ab734fd89e9052.png,48,40-50,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1911334048922396,Medium (10-30%)
1310,f4de5aeab122c52ad8339a876fe767e421dcbf1a91a635e57a1ea82ebc137112.png,62,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.054603218650047976,Low (<10%)
1311,f4ffcc1466720d8bc4c4339a84af4ffdfc2bd700bd9584a9c72b6435cc458792.png,81,80-100,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.150116594748028,Medium (10-30%)
1312,f5494b2c1d1553ad1faaa7b70b25ab34511fa3c797a7cb7e8a2f5c5adb162656.png,29,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0845375228900034,Low (<10%)
1313,f5549e624d4ddd94323108b18766ff307080dd42a8cae1dfd6e87615f24b3812.png,47,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.01607963674658193,Low (<10%)
1314,f5628f468dec1eaf75d5841b2809e81f1af5ed5e6f6971e3bf04dd729524db0e.png,36,30-40,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.18763689388139,Medium (10-30%)
1315,f58ea0f940171822b97fa04781708cbda52d0e8a4ecd5e1de09899f783026528.png,40,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.057351768006900616,Low (<10%)
1316,f592223e4a6c319a8cabfe7f9a38b0b87c380ba9552741258a64caa63fa5ffcb.png,55,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10911740664792635,Medium (10-30%)
1317,f59b2dacfcbee41071e92190631b6fe56c341f4e7abf224b7f99316c75c76350.png,46,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.01253908527226284,Low (<10%)
1318,f5a07f719a44b34552809c3f4e187fce4dec63246d5c218f990161f01fe0e3e2.png,61,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06753757229175152,Low (<10%)
1319,f6126c61982cbfa489f9e81d4219fdd3d0fb8025d3022798785791818a8563b7.png,30,30-40,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04553507771011379,Low (<10%)
1320,f61a529a7a8bccec2af435f5395d8ca7a147c2702e6c36303d3a048336c57da1.png,31,30-40,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.03368361771221569,Low (<10%)
1321,f6424646874f4919684b7e5691cf4f84f723c43616b1c476abddb1c302c7da34.png,41,40-50,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.038847477712172965,Low (<10%)
1322,f6654d8b5c109e5710f663966fc424661b824a6852b8cc440ebabb57339f5298.png,9,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1323,f674ddf815f4be5e36b4bf4905559562630da66d37cfb70c3aadf9563ff7e638.png,99,80-100,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.17865706961537364,Medium (10-30%)
1324,f67c2aae34cc8f3655a6040d88d27b9e8efd9f4c4699b898440f864f9b9cee30.png,26,20-30,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1425162418227172,Medium (10-30%)
1325,f6aa83bdd85945f98f28ed9b2d67ae542bbca4b5d4f08963b33c4c26a26cab35.png,70,70-80,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.15595281577778344,Medium (10-30%)
1326,f6ad84a7559f46204cf40d3df1962b50738ddb5d6cc4ee35f461b265b3d6d021.png,76,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11644605901175777,Medium (10-30%)
1327,f6c78f968f21628486fa2c6ebc82d6056733b3a28703bd573dce85247e00e62b.png,44,40-50,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.17114129788627555,Medium (10-30%)
1328,f717717eee8b3140dfeb10e432bb5a41025e6126e03c9009b9c848fbe4841566.png,17,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.020560014251220428,Low (<10%)
1329,f73723deab50774ec5bccb4974413bff6c93325526c4bc58d6ea3251a6c4bd2c.png,27,20-30,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.1738860381812287,Medium (10-30%)
1330,f7582d430e4daf050822928232ca8fd1b979a77afbd35157fb8f64842ea12aa5.png,42,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.05032931488369521,Low (<10%)
1331,f79d6ef15fe753b641428744519ccdd61228cfbbba131ba5fd6b877d44bd7900.png,38,30-40,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0036211810992010916,Low (<10%)
1332,f7b8aa21dabc7d1ef6eb33adba02a61192d3d34132f53fbe7bd818d279604264.png,74,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.043485710517740486,Low (<10%)
1333,f82367413036179d430ef3b776626b34fdc4ddd03f3d46e40eda3bf1e703ad04.png,75,70-80,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.056751839271544605,Low (<10%)
1334,f8275647012f8c5122d28127b17517c20f301711194facc72f722e06c762974e.png,49,40-50,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04009612579493933,Low (<10%)
1335,f836ee55c75bae7f7e40380241a5fb3da85f844d45749828fa77a670331d2e65.png,73,70-80,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.07720731417317084,Low (<10%)
1336,f863b02c613be02eb17c9abe0bfdd2df7b8e58dfbb418e29b4fe7955a915137a.png,65,60-70,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.07031641468827184,Low (<10%)
1337,f918e1d99105d7ab59246ab1e2bdf2a47dedfc8f51180580168652ec6d0223c9.png,1,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1338,f91b9061d5dd97cf73336696a96af9837fbd9823201a5dc25dc2b367b975ccb4.png,79,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.10750325055779206,Medium (10-30%)
1339,f92d7b87d8271f15ffc9b12b17c847c58f19bf63829ddf12e42e07348f14bda3.png,70,70-80,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.7407561300554643,High (>30%)
1340,f9475c86d404fe5e0ef311525fc9be7dcd1889e523cdba510cea324fd1c2df42.png,42,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.06338939612302388,Low (<10%)
1341,f95bc22cfb1c32e9c6cdc8af306b3f58f0707af70a964fbf53bbdcf4c1d533d4.png,56,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06271208890073908,Low (<10%)
1342,f95e9179528c283d53ab1a8a187dc9ec5a5d343061f1801644fa1b7755734109.png,0,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
1343,f9827baf8d1d5a3fc1dae5700a39e09b8af7ca87769ba1cc4da38613b8542d67.png,54,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0331486502592182,Low (<10%)
1344,f98bf4bed5f9424186ef9030160f70ab4326b602b76d5509bfff6b61ce3c44a3.png,68,60-70,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.01887143047521185,Low (<10%)
1345,f9e5a5aa2ab6d30b769021429f498d18be82a971d00f08d1f12302bfba55e346.png,86,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.17773160556741327,Medium (10-30%)
1346,f9fc11c06f41dc06107e25a100900db01c40020d02ed464220c6ce15f8043845.png,60,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.05449389162057764,Low (<10%)
1347,fa30c64bfb5da5c3740904b5c798389e132faeefa2a1aa8256b56c2e0ab457ee.png,19,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.011398890691841532,Low (<10%)
1348,fa403d13f77c0b46d3672ffb8ec7bb460bb5399c402d96653deefd44f76872a3.png,28,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.036893426864168175,Low (<10%)
1349,fa6640ec54b288d12bf53b5f27eb231f41f20d09a47d56b6c0bc8034986b4a3c.png,119,>100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.2155356013334256,Medium (10-30%)
1350,fa83b0428ed32792dc485975ea9baddb32d1c621a02d97b6ce93d1e347a99656.png,0,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1351,fab3fcdb051ac753802badc3283af0806da63b145e99fab71d03c705658c3182.png,41,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09693631863209597,Low (<10%)
1352,fabedbe4cfd2f11efee18fda7dba8e514065e2d3afb932a816aa2b3af066d315.png,41,40-50,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.13404312513346134,Medium (10-30%)
1353,fabedda04ff305010e725d82ebe01c1c429c2105c59975ac54fb26b541bce7fa.png,32,30-40,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.27881095830301783,Medium (10-30%)
1354,fb2816aaf0becf3a20fad45483ce0bad950b1d2253a15510ae73091d2e261bf1.png,63,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04396832404795513,Low (<10%)
